DATE & TIME,CHOKE,WELL Name,Test,Well Head Pressure  psig,Well Head Temp deg C,Sep. Static Pressure psig,Sep. Gas Temp deg C,Gas Spec. Gravity air=1,Gas Rate Sm3/d,Gas Cumm. Sm3,GOR (Gas/Oil Ratio) m3/m3,Oil Density  g/cm3,Oil Temp deg C, Raw Oil Flow  m3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,WaterDensity Kg/m3,Flow Water Cut  %,,,,,,
26-Jul-20 2:00,26,LCA-3083,PAD-G2,4020.6,54.61,1345.09,36.84,-,247350.23,8405948.00,1555.76,0.554,,260.64,158.99,90.67,,36.317,,,,,,
26-Jul-20 3:00,26,LCA-3083,PAD-G2,4010.4,45.74,1344.48,33.55,-,247421.08,8416257.21,1537.35,0.554,,268.23,160.94,91.23,,36.178,,,,,,
26-Jul-20 4:00,26,LCA-3083,PAD-G2,4009.0,44.70,1344.82,32.85,-,247524.35,8426570.73,1535.80,0.555,,268.62,161.17,90.62,,35.990,,,,,,
26-Jul-20 5:00,26,LCA-3083,PAD-G2,4009.3,42.12,1344.99,33.30,-,247283.66,8436874.21,1540.52,0.554,,267.53,160.52,91.06,,36.195,,,,,,
26-Jul-20 6:00,26,LCA-3083,PAD-G2,4011.9,48.62,1345.27,33.14,-,247449.21,8447184.60,1534.19,0.555,,268.82,161.29,87.58,,35.191,,,,,,
26-Jul-20 7:00,26,LCA-3083,PAD-G2,4005.2,56.92,1345.58,35.15,-,249163.32,8457566.40,1571.22,0.555,,259.97,158.58,90.25,,36.270,,,,,,
26-Jul-20 8:00,26,LCA-3083,PAD-G2,4010.3,59.39,1345.70,37.64,-,247749.39,8467889.29,1568.73,0.555,,258.90,157.93,90.27,,36.370,,,,,,
26-Jul-20 9:00,26,LCA-3083,PAD-G2,4008.0,60.67,1345.79,38.64,-,247350.71,8478195.57,1566.80,0.555,,258.80,157.87,90.17,,36.353,,,,,,
26-Jul-20 10:00,26,LCA-3083,PAD-G2,4006.1,58.80,1343.12,39.28,-,246465.07,8488464.95,1566.85,0.555,,257.87,157.30,89.77,,36.334,,,,,,
26-Jul-20 11:00,26,LCA-3083,PAD-G2,4002.1,51.21,1341.54,36.73,-,247701.77,8498785.86,1561.01,0.555,,260.13,158.68,90.05,,36.204,,,,,,
26-Jul-20 12:00,26,LCA-3083,PAD-G2,4004.4,43.53,1341.54,35.67,-,246159.64,8509042.51,1539.46,0.555,,266.50,159.90,90.63,,36.175,,,,,,
26-Jul-20 13:00,26,LCA-3083,PAD-G2,4008.3,42.96,1335.86,34.81,-,246214.82,8519301.46,1531.85,0.555,,267.88,160.73,90.47,,36.015,,,,,,
26-Jul-20 14:00,26,LCA-3083,PAD-G2,4004.1,45.96,1340.86,35.09,-,246222.05,8529560.71,1539.66,0.555,,266.53,159.92,90.42,,36.119,,,,,,
26-Jul-20 15:00,26,LCA-3083,PAD-G2,4003.8,45.01,1339.64,35.04,-,245449.06,8539787.76,1526.33,0.554,,268.02,160.81,90.22,,35.940,,,,,,
26-Jul-20 16:00,26,LCA-3083,PAD-G2,4002.7,44.70,1341.58,35.44,-,245802.18,8550029.51,1536.84,0.555,,266.57,159.94,89.82,,35.963,,,,,,
26-Jul-20 17:00,26,LCA-3083,PAD-G2,4005.6,45.06,1341.52,36.34,-,244892.20,8560233.35,1529.33,0.555,,266.88,160.13,90.34,,36.068,,,,,,
26-Jul-20 18:00,26,LCA-3083,PAD-G2,4015.1,54.49,1341.39,33.75,-,244120.09,8570405.02,1512.42,0.555,,269.02,161.41,85.34,,34.586,,,,,,
26-Jul-20 19:00,20,LCA-3084,PAD-G2,4909.8,41.26,1339.25,31.14,-,174498.43,8577675.79,1533.24,0.562,,192.90,113.81,69.81,,38.019,,,,,,
26-Jul-20 20:00,20,LCA-3084,PAD-G2,4922.0,42.45,1338.97,30.03,-,168214.33,8584684.72,1565.66,0.562,,182.10,107.44,65.12,,37.738,,,,,,
26-Jul-20 21:00,20,LCA-3084,PAD-G2,4918.1,38.19,1339.06,31.00,-,167930.88,8591681.84,1567.98,0.562,,181.53,107.10,65.70,,38.021,,,,,,
26-Jul-20 22:00,20,LCA-3084,PAD-G2,4915.0,40.73,1339.19,29.60,-,168062.21,8598684.44,1564.10,0.562,,182.12,107.45,66.34,,38.173,,,,,,
26-Jul-20 23:00,20,LCA-3084,PAD-G2,4919.4,37.78,1339.24,29.45,-,168373.50,8605700.00,1567.72,0.562,,182.03,107.40,65.85,,38.009,,,,,,
27-Jul-20 0:00,20,LCA-3084,PAD-G2,4921.6,44.86,1371.23,30.28,-,168078.47,8612703.27,1551.40,0.559,,183.63,108.34,66.61,,38.074,,,,,,
27-Jul-20 1:00,20,LCA-3084,PAD-G2,4920.1,53.70,1373.28,31.81,-,168379.14,8619719.06,1572.02,0.560,,181.54,107.11,66.05,,38.144,,,,,,
27-Jul-20 2:00,20,LCA-3084,PAD-G2,4916.1,46.62,1374.85,32.65,-,167716.21,8626707.24,1567.73,0.559,,178.30,106.98,66.02,,38.162,,,,,,
27-Jul-20 3:00,20,LCA-3084,PAD-G2,4912.2,37.20,1373.95,29.40,-,168257.59,8633717.97,1552.19,0.559,,183.73,108.40,66.17,,37.905,,,,,,
27-Jul-20 4:00,20,LCA-3084,PAD-G2,4913.9,44.78,1374.97,30.83,-,168340.14,8640732.15,1567.70,0.559,,182.00,107.38,65.78,,37.988,,,,,,
27-Jul-20 5:00,20,LCA-3084,PAD-G2,4912.0,51.58,1375.97,32.23,-,168122.52,8647737.25,1566.70,0.559,,181.88,107.31,65.55,,37.921,,,,,,
27-Jul-20 6:00,20,LCA-3084,PAD-G2,4903.7,37.80,1376.25,31.55,-,167792.84,8654728.62,1553.78,0.559,,183.03,107.99,62.28,,36.577,,,,,,
27-Jul-20 7:00,20,LCA-3084,PAD-G2,4923.3,41.50,1375.43,31.31,-,168520.91,8661750.32,1576.44,0.559,,181.19,106.90,64.83,,37.751,,,,,,
27-Jul-20 8:00,20,LCA-3084,PAD-G2,4908.6,46.77,1375.64,30.75,-,169370.90,8668807.44,1573.93,0.559,,182.39,107.61,65.29,,37.762,,,,,,
27-Jul-20 9:00,20,LCA-3084,PAD-G2,4915.0,51.88,1374.92,29.04,-,169549.09,8675871.99,1574.27,0.560,,182.54,107.70,65.96,,37.982,,,,,,
27-Jul-20 10:00,20,LCA-3084,PAD-G2,4914.5,45.14,1375.37,31.00,-,168953.62,8682911.72,1577.83,0.559,,181.49,107.08,65.79,,38.057,,,,,,
27-Jul-20 11:00,20,LCA-3084,PAD-G2,4912.2,40.02,1374.51,28.28,-,169672.41,8689981.41,1566.98,0.559,,183.53,108.28,65.53,,37.702,,,,,,
27-Jul-20 12:00,20,LCA-3084,PAD-G2,4914.4,39.54,1374.12,28.64,-,169622.20,8697049.00,1569.27,0.559,,183.20,108.09,64.70,,37.444,,,,,,
27-Jul-20 13:00,20,LCA-3084,PAD-G2,4915.0,45.16,1374.04,29.13,-,169223.51,8704099.98,1571.39,0.559,,182.53,107.69,65.48,,37.813,,,,,,
27-Jul-20 14:00,20,LCA-3084,PAD-G2,4913.2,43.66,1371.85,30.38,-,168569.83,8711123.72,1560.40,0.559,,183.10,108.03,64.86,,37.515,,,,,,
27-Jul-20 15:00,20,LCA-3084,PAD-G2,4916.8,46.60,1370.58,30.17,-,168404.21,8718140.56,1564.95,0.560,,182.39,107.61,65.39,,37.798,,,,,,
27-Jul-20 16:00,20,LCA-3084,PAD-G2,4916.5,44.71,1366.22,31.95,-,167833.30,8725133.62,1562.40,0.561,,182.07,107.42,64.80,,37.626,,,,,,
27-Jul-20 17:00,20,LCA-3084,PAD-G2,4917.6,45.71,1357.48,31.69,-,167728.76,8732122.32,1565.07,0.561,,181.64,107.17,64.98,,37.746,,,,,,
27-Jul-20 18:00,20,LCA-3084,PAD-G2,4914.8,46.40,1358.30,32.15,-,167366.68,8739095.93,1560.09,0.561,,181.83,107.28,64.88,,37.686,,,,,,
27-Jul-20 19:00,20,LCA-3085,PAD-G2,4622.5,54.55,1361.57,30.95,-,169419.01,8746155.05,1380.08,0.545,,208.07,122.76,45.77,,27.158,,,,,,
27-Jul-20 20:00,20,LCA-3085,PAD-G2,4625.8,55.18,1365.05,33.74,-,170416.18,8753255.73,1403.41,0.545,,205.81,121.43,47.57,,28.148,,,,,,
27-Jul-20 21:00,20,LCA-3085,PAD-G2,4618.5,54.25,1365.16,33.11,-,170731.02,8760369.52,1406.00,0.545,,205.81,121.43,47.30,,28.033,,,,,,
27-Jul-20 22:00,20,LCA-3085,PAD-G2,4620.9,57.74,1367.00,32.46,-,171402.75,8767511.30,1412.93,0.545,,202.18,121.31,47.53,,28.151,,,,,,
27-Jul-20 23:00,20,LCA-3085,PAD-G2,4619.4,55.42,1368.34,33.49,-,170614.54,8774620.24,1412.02,0.545,,201.38,120.83,47.82,,28.355,,,,,,
28-Jul-20 0:00,20,LCA-3085,PAD-G2,4615.9,57.15,1369.03,32.52,-,171472.16,8781764.91,1415.84,0.545,,201.85,121.11,47.94,,28.358,,,,,,
28-Jul-20 1:00,20,LCA-3085,PAD-G2,4614.0,58.76,1369.84,33.50,-,171119.75,8788894.90,1415.38,0.545,,201.50,120.90,48.01,,28.423,,,,,,
28-Jul-20 2:00,20,LCA-3085,PAD-G2,4606.9,54.99,1370.09,33.63,-,170779.26,8796010.71,1416.20,0.545,,200.98,120.59,47.75,,28.365,,,,,,
28-Jul-20 3:00,20,LCA-3085,PAD-G2,4608.5,56.56,1369.82,33.32,-,170320.05,8803107.37,1411.10,0.545,,201.17,120.70,47.84,,28.385,,,,,,
28-Jul-20 4:00,20,LCA-3085,PAD-G2,4606.3,54.58,1370.01,33.59,-,170113.54,8810195.44,1409.74,0.545,,201.12,120.67,47.74,,28.347,,,,,,
28-Jul-20 5:00,20,LCA-3085,PAD-G2,4601.1,55.73,1370.25,32.38,-,170676.62,8817306.96,1412.77,0.544,,201.35,120.81,47.61,,28.269,,,,,,
28-Jul-20 6:00,20,LCA-3085,PAD-G2,4613.0,55.75,1370.87,30.79,-,170808.32,8824423.98,1402.25,0.545,,203.02,121.81,43.46,,26.296,,,,,,
28-Jul-20 7:00,20,LCA-3085,PAD-G2,4604.3,54.74,1370.69,32.50,-,171640.60,8831575.67,1428.79,0.545,,200.22,120.13,47.54,,28.353,,,,,,
28-Jul-20 8:00,20,LCA-3085,PAD-G2,4589.2,55.31,1370.41,31.53,-,171548.29,8838723.52,1411.92,0.545,,202.50,121.50,46.34,,27.610,,,,,,
28-Jul-20 9:00,20,LCA-3085,PAD-G2,4585.8,56.22,1370.32,31.56,-,171245.24,8845858.73,1421.36,0.545,,200.80,120.48,47.06,,28.089,,,,,,
28-Jul-20 10:00,20,LCA-3085,PAD-G2,4598.7,55.19,1370.81,32.38,-,171604.80,8853008.93,1420.92,0.544,,201.28,120.77,47.03,,28.027,,,,,,
28-Jul-20 11:00,20,LCA-3085,PAD-G2,4607.0,59.08,1370.86,33.45,-,171657.30,8860161.32,1427.98,0.544,,200.35,120.21,47.08,,28.143,,,,,,
28-Jul-20 12:00,20,LCA-3085,PAD-G2,4609.5,60.44,1364.31,35.11,-,171237.82,8867296.23,1426.74,0.545,,200.03,120.02,46.56,,27.951,,,,,,
28-Jul-20 13:00,20,LCA-3085,PAD-G2,4605.4,60.05,1349.92,36.97,-,170490.33,8874399.99,1431.61,0.546,,198.48,119.09,46.33,,28.007,,,,,,
28-Jul-20 14:00,20,LCA-3085,PAD-G2,4597.5,58.05,1343.12,37.11,-,169683.17,8881470.13,1425.07,0.547,,198.45,119.07,46.33,,28.011,,,,,,
28-Jul-20 15:00,20,LCA-3085,PAD-G2,4604.2,58.71,1342.80,36.63,-,169949.74,8888551.37,1425.16,0.546,,198.75,119.25,45.75,,27.727,,,,,,
28-Jul-20 16:00,20,LCA-3085,PAD-G2,4603.9,59.86,1338.19,37.40,-,169344.40,8895607.38,1420.79,0.548,,198.65,119.19,46.62,,28.117,,,,,,
28-Jul-20 17:00,20,LCA-3085,PAD-G2,4606.8,57.64,1338.36,38.28,-,168853.98,8902642.96,1412.41,0.547,,199.25,119.55,46.16,,27.856,,,,,,
28-Jul-20 18:00,20,LCA-3085,PAD-G2,4602.5,55.21,1340.47,36.61,-,168843.95,8909678.13,1409.62,0.547,,199.63,119.78,46.77,,28.082,,,,,,
28-Jul-20 19:00,26,LCA-3083,PAD-G2,3960.7,62.53,1353.87,37.49,-,237697.05,8919582.17,1521.46,0.553,,256.11,156.23,82.69,,34.610,,,,,,
28-Jul-20 20:00,26,LCA-3083,PAD-G2,3955.3,60.33,1374.23,40.83,-,244276.49,8929760.36,1562.57,0.552,,256.28,156.33,87.43,,35.867,,,,,,
28-Jul-20 21:00,26,LCA-3083,PAD-G2,3950.8,61.78,1387.28,40.20,-,244843.79,8939962.18,1568.00,0.551,,255.98,156.15,87.34,,35.870,,,,,,
28-Jul-20 22:00,26,LCA-3083,PAD-G2,3951.9,60.25,1386.31,41.00,-,244575.06,8950152.81,1564.18,0.552,,256.33,156.36,87.76,,35.950,,,,,,
28-Jul-20 23:00,26,LCA-3083,PAD-G2,3951.6,62.00,1382.52,41.15,-,244436.91,8960337.68,1563.90,0.552,,256.23,156.30,86.90,,35.732,,,,,,
29-Jul-20 0:00,26,LCA-3083,PAD-G2,3951.9,59.92,1378.63,42.32,-,243075.48,8970465.83,1561.98,0.553,,255.11,155.62,88.31,,36.203,,,,,,
29-Jul-20 1:00,26,LCA-3083,PAD-G2,3949.0,61.93,1373.81,41.60,-,243461.70,8980610.07,1559.65,0.552,,255.90,156.10,87.20,,35.841,,,,,,
29-Jul-20 2:00,26,LCA-3083,PAD-G2,3942.9,60.86,1373.29,40.50,-,244158.04,8990783.32,1566.52,0.553,,255.51,155.86,86.77,,35.762,,,,,,
29-Jul-20 3:00,26,LCA-3083,PAD-G2,3942.8,61.13,1374.18,39.78,-,244713.52,9000979.71,1566.77,0.552,,256.05,156.19,86.35,,35.602,,,,,,
29-Jul-20 4:00,26,LCA-3083,PAD-G2,3938.4,59.53,1374.81,37.62,-,245602.97,9011213.17,1569.75,0.553,,256.49,156.46,86.75,,35.669,,,,,,
29-Jul-20 5:00,26,LCA-3083,PAD-G2,3937.8,59.45,1374.55,37.41,-,239955.36,9021211.31,1532.87,0.553,,256.62,156.54,87.47,,35.847,,,,,,
29-Jul-20 6:00,26,LCA-3083,PAD-G2,3945.2,59.82,1375.69,36.82,-,240629.75,9031237.55,1525.68,0.553,,258.56,157.72,80.82,,33.881,,,,,,
29-Jul-20 7:00,26,LCA-3083,PAD-G2,3944.6,61.67,1362.30,39.81,-,242121.19,9041325.93,1551.96,0.554,,255.75,156.01,87.17,,35.846,,,,,,
29-Jul-20 8:00,26,LCA-3083,PAD-G2,3937.2,58.77,1362.42,38.53,-,245240.11,9051544.27,1574.07,0.554,,255.41,155.80,86.78,,35.774,,,,,,
29-Jul-20 9:00,26,LCA-3083,PAD-G2,3943.1,60.87,1364.69,38.13,-,245781.36,9061785.16,1584.97,0.554,,254.21,155.07,86.46,,35.797,,,,,,
29-Jul-20 10:00,26,LCA-3083,PAD-G2,3944.6,63.07,1369.20,40.56,-,244317.80,9071965.07,1578.89,0.553,,253.67,154.74,86.58,,35.878,,,,,,
29-Jul-20 11:00,26,LCA-3083,PAD-G2,3943.4,63.52,1368.77,39.79,-,245176.74,9082180.77,1582.60,0.553,,253.97,154.92,85.89,,35.667,,,,,,
29-Jul-20 12:00,26,LCA-3083,PAD-G2,3950.8,60.87,1368.41,39.60,-,240871.39,9092217.08,1550.01,0.552,,254.75,155.40,85.70,,35.545,,,,,,
29-Jul-20 13:00,26,LCA-3083,PAD-G2,3956.5,60.56,1368.40,39.71,-,242944.27,9102339.75,1655.05,0.553,,240.64,146.79,76.45,,34.246,,,,,,
29-Jul-20 14:00,26,LCA-3083,PAD-G2,3959.6,60.95,1368.60,40.64,-,242397.41,9112439.65,1597.56,0.553,,248.74,151.73,88.14,,36.745,,,,,,
29-Jul-20 15:00,26,LCA-3083,PAD-G2,3966.6,59.64,1368.62,42.25,-,241841.09,9122516.36,1573.56,0.552,,251.95,153.69,88.06,,36.426,,,,,,
29-Jul-20 16:00,26,LCA-3083,PAD-G2,3962.7,61.68,1368.32,42.07,-,240645.49,9132543.25,1576.97,0.553,,250.16,152.60,75.25,,33.026,,,,,,
29-Jul-20 17:00,26,LCA-3083,PAD-G2,3955.9,59.01,1368.06,42.23,-,239907.23,9142539.39,1544.20,0.553,,254.69,155.36,84.60,,35.256,,,,,,
29-Jul-20 18:00,26,LCA-3083,PAD-G2,3952.1,60.39,1367.93,42.68,-,240102.56,9152543.66,1506.86,0.553,,261.21,159.34,80.48,,33.559,,,,,,
29-Jul-20 19:00,20,LCA-3084,PAD-G2,4897.9,54.65,1366.39,36.65,-,182467.70,9160146.48,1581.45,0.559,,192.30,115.38,57.65,,33.318,,,,,,
29-Jul-20 20:00,20,LCA-3084,PAD-G2,4895.7,52.04,1365.98,34.71,-,166865.82,9167099.22,1577.18,0.560,,176.33,105.80,62.59,,37.170,,,,,,
29-Jul-20 21:00,20,LCA-3084,PAD-G2,4891.5,51.51,1364.51,32.71,-,168176.72,9174106.59,1580.01,0.561,,177.40,106.44,63.29,,37.289,,,,,,
29-Jul-20 22:00,20,LCA-3084,PAD-G2,4887.1,52.38,1344.17,32.21,-,168618.11,9181132.34,1593.74,0.561,,176.33,105.80,63.02,,37.330,,,,,,
29-Jul-20 23:00,20,LCA-3084,PAD-G2,4887.6,51.36,1348.17,31.91,-,168337.73,9188146.41,1595.92,0.562,,175.80,105.48,63.93,,37.737,,,,,,
30-Jul-20 0:00,20,LCA-3084,PAD-G2,4889.8,51.90,1347.26,32.96,-,168228.56,9195155.94,1592.17,0.562,,176.10,105.66,63.56,,37.561,,,,,,
30-Jul-20 1:00,20,LCA-3084,PAD-G2,4889.0,53.83,1347.24,33.32,-,168151.01,9202162.23,1594.91,0.562,,175.72,105.43,63.52,,37.597,,,,,,
30-Jul-20 2:00,20,LCA-3084,PAD-G2,4886.7,53.24,1347.24,34.63,-,167320.62,9209133.92,1585.08,0.561,,175.93,105.56,62.37,,37.140,,,,,,
30-Jul-20 3:00,20,LCA-3084,PAD-G2,4885.4,52.85,1347.12,33.50,-,167563.98,9216115.75,1576.78,0.562,,177.12,106.27,64.49,,37.766,,,,,,
30-Jul-20 4:00,20,LCA-3084,PAD-G2,4887.3,53.71,1347.12,32.88,-,168239.22,9223125.72,1595.29,0.562,,175.77,105.46,63.20,,37.472,,,,,,
30-Jul-20 5:00,20,LCA-3084,PAD-G2,4885.3,53.36,1347.12,34.07,-,167243.07,9230094.18,1588.10,0.562,,175.52,105.31,63.79,,37.723,,,,,,
30-Jul-20 6:00,20,LCA-3084,PAD-G2,4874.4,54.06,1347.14,33.91,-,165074.14,9236972.27,1558.92,0.562,,176.48,105.89,60.33,,36.295,,,,,,
30-Jul-20 7:00,20,LCA-3084,PAD-G2,4882.2,53.11,1346.89,32.99,-,168140.42,9243978.12,1577.89,0.562,,177.60,106.56,63.21,,37.233,,,,,,
30-Jul-20 8:00,20,LCA-3084,PAD-G2,4878.6,49.54,1315.03,31.07,-,131166.44,9249443.39,1348.76,0.564,,162.08,97.25,58.25,,37.460,,,,,,
30-Jul-20 9:00,20,LCA-3084,PAD-G2,4930.2,49.37,1309.63,31.24,-,169896.17,9256522.40,1622.85,0.564,,174.48,104.69,63.01,,37.573,,,,,,
30-Jul-20 10:00,20,LCA-3084,PAD-G2,4887.3,52.39,1325.88,31.93,-,167988.15,9263521.90,1616.51,0.564,,173.20,103.92,64.54,,38.312,,,,,,
30-Jul-20 11:00,20,LCA-3084,PAD-G2,4888.4,53.31,1337.74,33.87,-,166800.63,9270471.93,1582.85,0.562,,175.63,105.38,64.59,,38.001,,,,,,
30-Jul-20 12:00,20,LCA-3084,PAD-G2,4890.8,54.92,1341.45,34.76,-,166628.08,9277414.77,1590.72,0.562,,174.58,104.75,64.56,,38.131,,,,,,
30-Jul-20 13:00,20,LCA-3084,PAD-G2,4904.2,55.67,1348.02,34.36,-,167897.89,9284410.51,1589.79,0.560,,176.02,105.61,64.03,,37.745,,,,,,
30-Jul-20 14:00,20,LCA-3084,PAD-G2,4890.5,50.44,1354.00,36.28,-,166085.12,9291330.73,1573.82,0.561,,175.88,105.53,63.93,,37.726,,,,,,
30-Jul-20 15:00,20,LCA-3084,PAD-G2,4885.8,39.77,1347.61,31.93,-,166031.75,9298248.72,1556.06,0.559,,177.83,106.70,61.53,,36.575,,,,,,
30-Jul-20 16:00,20,LCA-3084,PAD-G2,4885.2,41.41,1344.69,31.39,-,165497.80,9305144.46,1532.95,0.560,,179.93,107.96,62.85,,36.795,,,,,,
30-Jul-20 17:00,20,LCA-3084,PAD-G2,4884.8,47.28,1345.08,31.71,-,166232.52,9312070.81,1530.97,0.560,,180.97,108.58,57.61,,34.665,,,,,,
30-Jul-20 18:00,20,LCA-3084,PAD-G2,4890.3,40.22,1345.72,30.43,-,166733.11,9319018.03,1511.63,0.560,,183.83,110.30,61.26,,35.708,,,,,,
30-Jul-20 19:00,20,LCA-3085,PAD-G2,4562.2,48.16,1346.86,30.35,-,169310.25,9326072.62,1491.86,0.546,,189.15,113.49,49.72,,30.464,,,,,,
30-Jul-20 20:00,20,LCA-3085,PAD-G2,4558.3,47.00,1346.71,30.41,-,167382.13,9333046.87,1452.48,0.545,,192.07,115.24,42.63,,27.003,,,,,,
30-Jul-20 21:00,20,LCA-3085,PAD-G2,4557.4,54.92,1346.04,30.94,-,168442.73,9340065.32,1470.36,0.545,,190.93,114.56,46.73,,28.973,,,,,,
30-Jul-20 22:00,20,LCA-3085,PAD-G2,4558.4,57.75,1338.29,32.58,-,168603.32,9347090.46,1458.14,0.545,,192.72,115.63,46.41,,28.641,,,,,,
30-Jul-20 23:00,20,LCA-3085,PAD-G2,4559.6,55.17,1354.41,35.08,-,168076.36,9354093.64,1428.38,0.546,,196.12,117.67,49.81,,29.741,,,,,,
31-Jul-20 0:00,20,LCA-3085,PAD-G2,4556.8,56.14,1347.85,34.82,-,168289.53,9361105.71,1468.25,0.546,,191.03,114.62,46.58,,28.896,,,,,,
31-Jul-20 1:00,20,LCA-3085,PAD-G2,4558.3,57.82,1347.38,35.43,-,168311.51,9368118.69,1468.96,0.546,,190.97,114.58,46.19,,28.731,,,,,,
31-Jul-20 2:00,20,LCA-3085,PAD-G2,4555.0,56.54,1348.90,33.58,-,168919.04,9375156.98,1467.47,0.546,,191.85,115.11,46.15,,28.619,,,,,,
31-Jul-20 3:00,20,LCA-3085,PAD-G2,4549.2,57.33,1351.55,32.39,-,169538.02,9382221.06,1481.86,0.546,,190.68,114.41,46.74,,29.004,,,,,,
31-Jul-20 4:00,20,LCA-3085,PAD-G2,4551.1,56.04,1353.09,33.12,-,169102.40,9389267.00,1474.31,0.546,,191.17,114.70,46.44,,28.820,,,,,,
31-Jul-20 5:00,20,LCA-3085,PAD-G2,4532.1,57.25,1353.94,34.11,-,164403.41,9396117.14,1454.77,0.546,,188.35,113.01,46.44,,29.125,,,,,,
31-Jul-20 6:00,20,LCA-3085,PAD-G2,4557.6,57.72,1351.50,34.63,-,166277.38,9403045.36,1476.71,0.546,,187.67,112.60,42.32,,27.317,,,,,,
31-Jul-20 7:00,20,LCA-3085,PAD-G2,4546.1,54.12,1347.20,33.37,-,169655.30,9410114.33,1464.82,0.547,,193.03,115.82,45.37,,28.147,,,,,,
31-Jul-20 8:00,20,LCA-3085,PAD-G2,4544.6,57.78,1346.41,33.20,-,168924.69,9417152.86,1434.12,0.546,,196.32,117.79,45.60,,27.909,,,,,,
31-Jul-20 9:00,20,LCA-3085,PAD-G2,4535.6,57.82,1346.39,31.74,-,170136.26,9424241.87,1472.91,0.547,,192.52,115.51,46.49,,28.698,,,,,,
31-Jul-20 10:00,20,LCA-3085,PAD-G2,4547.8,58.88,1343.97,33.49,-,169615.58,9431309.19,1434.14,0.547,,197.12,118.27,46.38,,28.169,,,,,,
31-Jul-20 11:00,20,LCA-3085,PAD-G2,4551.5,56.35,1339.00,33.66,-,170020.81,9438393.39,1433.20,0.547,,197.72,118.63,47.69,,28.674,,,,,,
31-Jul-20 12:00,20,LCA-3085,PAD-G2,4552.0,59.17,1341.09,34.44,-,169770.61,9445467.16,1446.33,0.546,,195.63,117.38,46.02,,28.164,,,,,,
31-Jul-20 13:00,20,LCA-3085,PAD-G2,4552.4,61.76,1344.97,37.94,-,168131.40,9452472.64,1415.13,0.546,,198.02,118.81,45.90,,27.867,,,,,,
31-Jul-20 14:00,20,LCA-3085,PAD-G2,4546.9,58.19,1345.90,38.77,-,167179.36,9459438.45,1423.05,0.546,,195.80,117.48,45.69,,28.001,,,,,,
31-Jul-20 15:00,20,LCA-3085,PAD-G2,4548.3,58.13,1342.02,37.43,-,166822.44,9466389.38,1412.91,0.547,,196.78,118.07,45.44,,27.790,,,,,,
31-Jul-20 16:00,20,LCA-3085,PAD-G2,4550.6,60.60,1345.92,37.40,-,167798.58,9473380.99,1424.56,0.546,,196.32,117.79,46.01,,28.089,,,,,,
31-Jul-20 17:00,20,LCA-3085,PAD-G2,4546.3,58.33,1346.47,38.95,-,166257.67,9480308.39,1391.39,0.546,,199.15,119.49,46.21,,27.888,,,,,,
31-Jul-20 18:00,20,LCA-3085,PAD-G2,4550.1,58.85,1346.14,38.03,-,166125.96,9487230.31,1411.56,0.546,,196.15,117.69,45.90,,28.058,,,,,,
31-Jul-20 19:00,26,LCA-3083,PAD-G2,3917.6,61.99,1347.79,38.60,-,239250.40,9497199.07,1544.85,0.555,,258.12,154.87,80.74,,34.268,,,,,,
31-Jul-20 20:00,28,LCA-3083,PAD-G2,3876.9,59.63,1347.61,37.93,-,243722.01,9507354.16,1553.06,0.555,,261.55,156.93,89.25,,36.254,,,,,,
31-Jul-20 21:00,28,LCA-3083,PAD-G2,3874.0,57.81,1347.77,38.62,-,248235.83,9517697.32,1578.41,0.554,,262.12,157.27,89.77,,36.338,,,,,,
31-Jul-20 22:00,28,LCA-3083,PAD-G2,3833.2,61.37,1348.53,40.73,-,243555.21,9527845.45,1537.30,0.554,,264.05,158.43,85.58,,35.072,,,,,,
31-Jul-20 23:00,28,LCA-3083,PAD-G2,3869.2,57.42,1348.30,39.80,-,241315.35,9537900.26,1517.90,0.555,,264.97,158.98,86.83,,35.324,,,,,,
01-Aug-20 0:00,28,LCA-3083,PAD-G2,3873.6,62.84,1348.46,40.92,-,249241.50,9548285.32,1580.08,0.555,,262.90,157.74,88.54,,35.951,,,,,,
01-Aug-20 1:00,28,LCA-3083,PAD-G2,3866.5,58.95,1348.01,41.43,-,245139.53,9558499.47,1531.26,0.554,,266.82,160.09,87.53,,35.349,,,,,,
01-Aug-20 2:00,28,LCA-3083,PAD-G2,3871.1,57.55,1348.06,40.62,-,245215.81,9568716.79,1536.34,0.554,,266.02,159.61,81.93,,33.920,,,,,,
01-Aug-20 3:00,28,LCA-3083,PAD-G2,3865.9,57.05,1347.58,40.68,-,248222.33,9579059.39,1559.97,0.555,,265.20,159.12,87.94,,35.595,,,,,,
01-Aug-20 4:00,28,LCA-3083,PAD-G2,3862.9,57.51,1339.70,38.14,-,249384.93,9589450.43,1570.93,0.555,,264.58,158.75,87.77,,35.604,,,,,,
01-Aug-20 5:00,28,LCA-3083,PAD-G2,3863.4,60.84,1347.71,39.69,-,249651.03,9599852.55,1580.67,0.555,,263.23,157.94,87.62,,35.682,,,,,,
01-Aug-20 6:00,28,LCA-3083,PAD-G2,3860.0,57.45,1345.43,37.14,-,249208.04,9610236.22,1559.21,0.555,,266.38,159.83,79.64,,33.257,,,,,,
